-330|-614.479616016149
357|915.3019017899887
-775|-740.2671564594821
997|-996.5388359454017
-369|-736.8839438598898
54|-324.16460855810067
455|-490.9865003888021
498|475.87004502205764
-955|-810.0318256075604
-365|-182.0690280479531
743|-891.2495236397766
991|755.825769465552
-618|-399.5990618590637
429|-562.9688940905676
624|749.5937637870745
-162|713.018678018549
-221|565.0280124655822
747|-840.7751084977024
671|-845.6279030998139
-134|636.130843318452
3|-221.50672425742755
-829|-228.1362220338783
-359|461.2643009719545
-709|935.1411837085375
-10|-102.74412875596056
905|-798.4602608836528
-187|340.82489367567837
-924|297.90267855267234
550|210.92555484381114
-829|-923.1340748492997
-907|-716.9256219698661
372|-975.9782781715376
-620|447.46888905976766
-495|-136.94905502203687
-231|698.7116241565834
351|501.52082496588355
-570|-639.7025244833717
-978|-479.322713176056
-30|-76.45030079089338
912|465.6501975219419
-302|237.8689013064029
-629|-77.80294762275446
-850|-836.059136495398
265|-90.4825270002467
49|-799.6700974026796
128|-531.2959130187303
140|806.4795842395947
944|-565.5124752400085
707|685.5680201939645
-96|-880.8180303827602
-305|95.49883716474801
-546|360.0349360160517
953|-70.33372615939788
912|-172.24785334342505
848|143.81764781310562
368|164.19415697742465
-260|-244.50721398780195
572|-890.2317340663184
489|215.9510706665826
251|-493.25726986879204
-870|-108.30024183323701
-226|-487.17463811816344
592|233.80952435486984
636|-950.3201233447496
501|-172.45960959560307
710|979.936643103043
-25|-195.31440740726987
-490|-955.7803645417051
952|-263.6520642595739
-301|931.2681267159742
744|854.7966872524437
292|418.8842065269903
918|-560.4835860711412
38|570.1620109402581
-549|258.4658866471739
-171|980.0225104546475
925|-178.77878263289415
815|-104.351300875849
182|-128.72140799544013
427|174.4475780356836
904|-51.91855159387467
16|942.9180925578428
939|780.1056083954261
-323|-436.69836156404745
616|52.17251093733012
337|631.2885697645588
544|-827.7709575236496
-145|339.4571136504096
-263|737.0105831510261
-795|-479.9787772995978
-468|791.1023963739754
-291|177.75209385360927
281|56.47612654865088
881|-576.4001019120706
-403|183.45427172981977
17|145.10321631149804
-536|348.7951822097891
-209|-561.5239755445216
-95|-721.8652313878833
154|-451.34281568671634
244|152.4213659413192
993|-630.5334025384059
-736|-175.32690185297577
-854|869.3158168834182
924|47.187778367467445
224|57.80362625748944
-955|983.8183172848621
-888|-684.0284454345472
-480|818.2096204656523
-886|144.78681795864895
401|-761.3600444893931
67|-658.2003821047277
966|-220.84146324869414
363|-528.9288373193175
-616|265.3617285637574
-889|-147.72965549438322
-876|704.1965321798871
195|-807.2822314211421
-228|-706.8848548082733
-870|545.9649706006767
-32|551.4267177025492
-565|-270.0490758686276
-699|332.3578715643862
-953|-712.7777441452747
-757|147.39259437840178
224|-247.8770834438517
769|381.5687307667031
262|-198.9796560892379
310|-43.77741435521193
-892|-114.57819849567534
668|738.0071483313632
-574|-873.3326772430869
24|120.67839335120266
-50|-685.514626504163
-340|81.49721966869356
180|336.56584996322204
-840|-504.25670255493674
-28|297.84486795601106
220|650.3360037057371
172|118.93900778294051
881|-900.1084281240492
178|-285.4707853211869
-77|764.7837313703885
624|722.9418466349698
-100|-627.7103592640128
-276|139.68712819315238
-90|865.7357255252543
765|965.4693731927766
-617|-815.8246067439268
-713|361.1372812077461
-150|-742.943821193533
-953|-636.0084561468689
525|932.1479182836385
-160|253.06638268066308
782|330.8516763009379
996|961.3663667986605
-632|-565.8521869240215
-842|149.98733424515785
215|726.2601895189155
-473|6.557674042376107
662|644.2055664364673
